date,adj close,close,high,low,open,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower
5/10/2022,1839.900024,1839.900024,1839.900024,1839.900024,1839.900024,1540,1864.25715,1917.43667,1889.458884,-0.009261726,0.010967606,0.009682327,34.3629605,-21.33797603,-14.58789967,2000.997117,1820.912893
5/11/2022,1852.599976,1852.599976,1852.599976,1841,1841.5,892,1862.942854,1915.456669,1889.737773,0.006902522,0.007507335,0.009507353,38.30477222,-21.93879696,-16.05807913,1993.851259,1816.108751
5/12/2022,1823.800049,1823.800049,1851.900024,1822.199951,1849.800049,153,1856.514282,1911.800004,1890.008884,-0.01554568,0.009000661,0.009574786,33.40542805,-24.45694089,-17.73785148,1985.512375,1808.72764
5/13/2022,1807.400024,1807.400024,1825,1807.400024,1825,335,1848,1907.07334,1889.935551,-0.008992227,0.009142731,0.009466347,30.97577096,-27.45939815,-19.68216081,1978.762183,1799.127832
5/16/2022,1813.5,1813.5,1813.5,1787,1790.5,34,1839.357143,1903.553341,1889.812218,0.003375,0.009086762,0.00919681,32.92977734,-29.01221535,-21.54817172,1965.050665,1795.899347
5/17/2022,1818.199951,1818.199951,1828.599976,1816.699951,1824.900024,121,1830.357143,1899.853341,1890.139996,0.002591647,0.008902622,0.009138379,34.46906819,-29.52326161,-23.1431897,1954.888736,1792.311276
5/18/2022,1815.900024,1815.900024,1819.699951,1805,1815,311,1824.471436,1896.286674,1890.349996,-0.001264947,0.008218713,0.009135616,34.05715598,-29.77067649,-24.46868706,1943.258278,1790.301732
5/19/2022,1841.199951,1841.199951,1841.199951,1810.699951,1810.900024,138,1824.657139,1893.713338,1890.825551,0.013932445,0.009864507,0.00957883,42.23485179,-27.60702532,-25.09635471,1929.798443,1793.391559
5/20/2022,1841.800049,1841.800049,1841.800049,1836.300049,1839.099976,110,1823.114293,1890.646672,1891.083329,0.000325927,0.009416389,0.009421482,42.4172594,-25.54937601,-25.18695897,1917.856503,1796.413504
5/23/2022,1847.800049,1847.800049,1863,1845.800049,1846.300049,216,1826.542864,1887.520007,1891.312219,0.003257683,0.006836318,0.009406595,44.31074699,-23.16746414,-24.78306,1913.378094,1796.351923
5/24/2022,1865.099976,1865.099976,1867,1852.5,1852.5,33,1834.785714,1884.880005,1891.799997,0.009362445,0.005318549,0.009604684,49.47011104,-19.65722605,-23.75789321,1907.808143,1798.291869
5/25/2022,1846.199951,1846.199951,1846.199951,1846.199951,1846.199951,0,1839.457136,1880.683337,1892.129997,-0.010133518,0.007711863,0.009262647,44.60784409,-18.1907198,-22.64445853,1903.755158,1798.374847
5/26/2022,1847.400024,1847.400024,1847.400024,1840.400024,1840.400024,123355,1843.628575,1876.230005,1892.519996,0.000650023,0.007746284,0.009193349,44.97764262,-16.73871367,-21.46330956,1898.785589,1799.214424
5/27/2022,1851.300049,1851.300049,1860.699951,1845.900024,1848.300049,30091,1848.685721,1872.243339,1892.611108,0.002111088,0.007590555,0.009211444,46.23387477,-15.09923441,-20.19049453,1887.558458,1804.641554
5/31/2022,1842.699951,1842.699951,1862.099976,1832.800049,1850.300049,4073,1848.900007,1867.570003,1892.61333,-0.004645437,0.006156278,0.009092386,43.85604419,-14.32871873,-19.01813937,1885.988225,1804.301778
6/1/2022,1843.300049,1843.300049,1847.900024,1825.300049,1831,1623,1849.114293,1863.82334,1892.741108,0.000325662,0.006156276,0.008847907,44.0721924,-13.51387708,-17.91728691,1883.245564,1804.494439
6/2/2022,1866.5,1866.5,1868.699951,1842.099976,1845.400024,551,1851.785714,1860.963338,1893.016664,0.012586096,0.007749099,0.009236743,51.79830092,-10.87075573,-16.50798068,1883.162382,1804.527621
6/3/2022,1845.400024,1845.400024,1871.800049,1845.400024,1867.599976,53,1848.971436,1857.646672,1892.935554,-0.011304568,0.008164695,0.009402632,45.62502499,-10.35923983,-15.27823251,1879.242922,1805.587083
6/6/2022,1839.199951,1839.199951,1854.099976,1839.199951,1849,142,1847.971436,1854.58667,1893.038886,-0.003359745,0.00732765,0.009352352,43.96686944,-10.33501824,-14.28958965,1872.561995,1808.06801
6/7/2022,1847.5,1847.5,1851.599976,1835,1836.900024,1168,1847.985718,1853.063338,1893.641108,0.004512858,0.007571794,0.008769981,46.75656451,-9.536151066,-13.33890194,1871.345711,1808.324296
6/8/2022,1851.900024,1851.900024,1855,1844.400024,1844.800049,218,1848.071429,1851.413338,1894.385552,0.00238161,0.007584851,0.008737988,48.22808133,-8.450584795,-12.36123851,1872.381785,1808.488223
6/9/2022,1848.800049,1848.800049,1850.099976,1837.900024,1846.099976,159,1848.942871,1850.176672,1894.983331,-0.001673943,0.007356618,0.008630493,47.23753619,-7.75105845,-11.4392025,1871.944375,1808.54564
6/10/2022,1871.5,1871.5,1875.599976,1823.900024,1842.699951,1490,1852.971436,1849.603341,1895.774441,0.012278208,0.008593748,0.008940907,54.59210166,-5.303843032,-10.2121306,1876.146935,1809.113074
6/13/2022,1828,1828,1873.800049,1818.699951,1873.800049,127,1847.471436,1846.893339,1895.983331,-0.023243388,0.011542869,0.009617687,42.39633114,-6.79615183,-9.528934849,1873.887775,1813.432233
6/14/2022,1809.5,1809.5,1825.5,1805.300049,1825,536,1842.342861,1845.150004,1896.055553,-0.01012035,0.011407309,0.008710251,38.46111612,-9.363674087,-9.495882697,1874.524681,1812.395327
6/15/2022,1815.300049,1815.300049,1839,1810.800049,1814.099976,108,1838.928589,1843.366671,1896.15222,0.003205332,0.011616438,0.008700578,40.33107898,-10.8058751,-9.757881178,1874.873092,1811.756925
6/16/2022,1845.699951,1845.699951,1850.599976,1814.900024,1819.199951,136,1838.671439,1842.656669,1896.431109,0.016746489,0.013494432,0.009279825,49.06698535,-9.387597365,-9.683824415,1873.750705,1815.859304
6/17/2022,1835.599976,1835.599976,1853.699951,1833.599976,1853.699951,170,1836.342861,1841.376668,1896.531109,-0.005472165,0.01358371,0.009292394,46.62463453,-8.975125994,-9.542084731,1873.712113,1815.337899
6/21/2022,1834.599976,1834.599976,1838.599976,1830.099976,1835.300049,216,1834.314279,1839.823336,1896.524443,-0.000544781,0.01358361,0.009253736,46.37848468,-8.629456105,-9.359559006,1873.653729,1814.676276
6/22/2022,1834.300049,1834.300049,1842.699951,1821.599976,1829.5,115,1829,1839.063338,1896.503333,-0.000163483,0.012307359,0.008971185,46.29953313,-8.284216519,-9.144490509,1873.231946,1813.748059
6/23/2022,1825.699951,1825.699951,1841.199951,1825.699951,1835.5,9,1828.671422,1838.590002,1896.335554,-0.00468849,0.008614298,0.008853008,43.98723609,-8.605370315,-9.03666647,1870.484783,1812.555219
6/24/2022,1826.5,1826.5,1826.5,1815.800049,1820.5,61,1831.099993,1837.720003,1895.874443,0.000438215,0.007418568,0.008751756,44.26609484,-8.695098079,-8.968352792,1870.129216,1810.940791
6/27/2022,1820.900024,1820.900024,1830.699951,1819.900024,1830.5,77,1831.89999,1837.623336,1895.497776,-0.00306596,0.007536338,0.00829337,42.66497764,-9.113029872,-8.997288208,1869.811894,1808.608113
6/28/2022,1817.5,1817.5,1826,1817.5,1824.199951,391,1827.871425,1837.960002,1894.912221,-0.001867222,0.002295191,0.008127932,41.67926007,-9.607844137,-9.119399394,1868.985574,1806.054428
6/29/2022,1813.699951,1813.699951,1830.300049,1812.800049,1818.300049,173,1824.74285,1837.966667,1893.945554,-0.002090811,0.001790904,0.008115971,40.55159345,-10.18916583,-9.333352681,1869.081891,1803.058112
6/30/2022,1804.099976,1804.099976,1817.300049,1801,1809.599976,328,1820.385707,1837.496667,1892.895554,-0.005293034,0.002140349,0.0081579,37.77131398,-11.29431146,-9.725544437,1869.724323,1798.495672
7/1/2022,1798.900024,1798.900024,1806.099976,1791.599976,1795.5,77,1815.328561,1836.930001,1891.704443,-0.002882297,0.001902409,0.008170329,36.31878225,-12.44626712,-10.26968897,1866.237866,1795.222132
7/5/2022,1761.800049,1761.800049,1805.400024,1761.800049,1805.400024,64,1806.200003,1834.283337,1890.066667,-0.020623701,0.007073917,0.008525543,28.03508154,-16.1665009,-11.44905136,1872.35551,1780.74449
7/6/2022,1734.900024,1734.900024,1768,1734,1762.5,1729,1793.114293,1830.720003,1887.953334,-0.015268489,0.007518196,0.00888253,23.79691918,-21.04285123,-13.36781133,1881.64503,1761.024977
7/7/2022,1737.900024,1737.900024,1745.199951,1737,1745.199951,1869,1781.25715,1827.056669,1886.302223,0.001729206,0.008159276,0.008855956,25.15581786,-24.38423282,-15.57109563,1884.938545,1746.771465
7/8/2022,1740.599976,1740.599976,1749.300049,1732.099976,1738.099976,370,1770.271432,1822.906669,1884.537778,0.001553571,0.008582411,0.008622028,26.42741603,-26.50886066,-17.75864864,1884.596622,1735.983383
7/11/2022,1730,1730,1736.699951,1730,1732.5,75,1758.314296,1819.033337,1882.177778,-0.00608984,0.008400278,0.008525833,24.65627573,-28.71694195,-19.9503073,1884.181268,1724.518732
7/12/2022,1723.300049,1723.300049,1735.5,1723.300049,1734.199951,451,1746.771449,1814.896672,1879.982222,-0.003872804,0.008456783,0.008514973,23.58054504,-30.6541306,-22.09107196,1877.967118,1715.912886
7/13/2022,1734.199951,1734.199951,1734.199951,1710,1710,368,1737.528582,1810.993335,1877.757777,0.006325017,0.009731954,0.008623967,29.00712838,-30.9530283,-23.86346323,1876.343562,1708.156438
7/14/2022,1704.5,1704.5,1710.5,1704.5,1710.300049,1289,1729.342861,1806.38667,1874.862222,-0.017126025,0.008857243,0.009040012,24.00512172,-33.20369322,-25.73150923,1878.880233,1695.119767
7/15/2022,1702.400024,1702.400024,1709.699951,1701.099976,1705.400024,721,1724.700003,1801.690002,1871.623333,-0.001232019,0.007553016,0.009027357,23.69400653,-34.75616443,-27.53644027,1879.261922,1683.448076
7/18/2022,1709.199951,1709.199951,1712.400024,1709.199951,1712.199951,264,1720.599993,1796.446667,1867.946666,0.003994318,0.007816972,0.008657425,26.99354536,-35.03396209,-29.03594463,1872.574166,1676.485832
7/19/2022,1710,1710,1714.400024,1706.099976,1712.300049,1684,1716.228568,1791.933333,1864.88111,0.000468084,0.007736993,0.008528904,27.39135916,-34.78854083,-30.18646387,1865.932245,1670.567755
7/20/2022,1699.5,1699.5,1708.5,1699.5,1707.099976,130,1711.871425,1787.276668,1861.563333,-0.006140351,0.007740917,0.008553626,25.43265949,-35.03741545,-31.15665419,1858.57306,1664.416942
7/21/2022,1712.699951,1712.699951,1715.5,1679.800049,1687,183,1710.357125,1782.783333,1858.563333,0.007766962,0.008602135,0.008666745,32.01437451,-33.78012835,-31.68134902,1848.647824,1662.182169
7/22/2022,1727.099976,1727.099976,1735,1713,1713.300049,61,1709.342843,1778.623332,1855.979999,0.008407792,0.008921724,0.008851317,38.40190902,-31.26139572,-31.59735836,1838.618383,1662.351612
7/25/2022,1719,1719,1732,1719,1727,67,1711.414272,1774.296663,1853.652222,-0.004689929,0.005743163,0.008861261,36.33398599,-29.57792638,-31.19347197,1826.930142,1663.289853
7/26/2022,1717.699951,1717.699951,1718,1717.699951,1718,1,1713.599976,1769.169995,1851.537777,-0.000756282,0.005711972,0.008426367,35.99891899,-28.02560614,-30.5598988,1814.712752,1665.187236
7/27/2022,1719.099976,1719.099976,1719.099976,1719.099976,1719.099976,144865,1715.014265,1765.539994,1849.059999,0.000815058,0.005586393,0.007510695,36.67616499,-26.37833783,-29.72358661,1801.187292,1668.872693
7/28/2022,1750.300049,1750.300049,1755,1732,1732.300049,37236,1720.771415,1763.566663,1847.083333,0.018149074,0.008583867,0.008200769,49.50087793,-22.29824043,-28.23851737,1787.944178,1675.775817
7/29/2022,1762.900024,1762.900024,1765.699951,1750,1754,3485,1729.828561,1761.819995,1845.242223,0.007198752,0.007539164,0.008304409,53.58879487,-17.84234567,-26.15928303,1777.522476,1682.077524
8/1/2022,1769,1769,1772.5,1756.099976,1763.900024,705,1737.871425,1759.26333,1843.556668,0.003460194,0.007476926,0.007657613,55.46824632,-13.66132071,-23.65969057,1768.564903,1688.045095
8/2/2022,1771.099976,1771.099976,1786.599976,1759.400024,1772.099976,1078,1744.157139,1757.11333,1841.717779,0.001187098,0.007370215,0.007631536,56.12693032,-10.06238492,-20.94022944,1770.744908,1686.795082
8/3/2022,1758,1758,1770.5,1753,1756.699951,399,1749.728568,1754.559998,1839.455557,-0.00739652,0.007928863,0.00771446,51.05379683,-8.173047128,-18.38679298,1773.74189,1686.108097
8/4/2022,1788.5,1788.5,1792.099976,1767.699951,1769.400024,285,1759.842861,1753.033329,1837.61889,0.017349261,0.009251929,0.008439172,60.09703898,-4.166608149,-15.54275601,1783.128486,1681.7815
8/5/2022,1772.900024,1772.900024,1791.400024,1764.199951,1791.199951,645,1767.528582,1751.273332,1835.766668,-0.008722379,0.010701154,0.008534728,54.54597047,-2.224620014,-12.87912881,1787.654153,1680.485838
8/8/2022,1786.800049,1786.800049,1786.800049,1771.800049,1771.800049,127,1772.742868,1749.95,1834.375557,0.007840275,0.009091739,0.008681749,58.24672584,0.431066313,-10.21708979,1795.148973,1678.671022
8/9/2022,1794,1794,1796.099976,1789,1790,249,1777.185721,1749.053333,1832.825557,0.004029523,0.008924483,0.008711551,60.06064411,3.081174882,-7.557436853,1803.346513,1677.543477
8/10/2022,1795.599976,1795.599976,1804.900024,1787.800049,1804.400024,601,1780.985718,1748.323332,1831.118891,0.000891848,0.008932915,0.008710738,60.47160908,5.249991045,-4.995951273,1810.742339,1676.287654
8/11/2022,1789.699951,1789.699951,1794.300049,1785.699951,1794.300049,1235,1783.642857,1747.523332,1829.681113,-0.003285823,0.009171601,0.008721617,58.09757532,6.418719811,-2.713017056,1815.370121,1680.179866
8/12/2022,1798.599976,1798.599976,1800.400024,1784.300049,1786.300049,187,1789.442854,1747.339998,1828.230002,0.004972914,0.008317015,0.0087247,60.60973011,7.97121615,-0.576170415,1820.271143,1684.89884
8/15/2022,1781.400024,1781.400024,1799,1774.699951,1799,64,1788.428571,1746.756665,1826.65778,-0.009562966,0.006824665,0.008882914,53.8860879,7.724643489,1.083992366,1821.913299,1690.476691
8/16/2022,1773.199951,1773.199951,1777.400024,1771.400024,1777.400024,308,1788.471418,1747.136662,1825.044446,-0.004603162,0.00614623,0.00806181,50.98235074,6.789292758,2.225052444,1821.884916,1696.825069
8/17/2022,1760.300049,1760.300049,1769.699951,1760,1769.699951,23,1784.685704,1747.983329,1823.116668,-0.007274928,0.005578135,0.00765308,46.717412,4.950045215,2.770050998,1818.57933,1706.21066
8/18/2022,1755.300049,1755.300049,1762.900024,1753.400024,1762.900024,321,1779.157139,1748.56333,1821.046669,-0.002840425,0.004876272,0.007673484,45.141131,3.053768135,2.826794426,1816.048587,1713.001413
8/19/2022,1747.599976,1747.599976,1754.300049,1747.5,1753.699951,49,1772.299997,1748.796663,1818.861112,-0.004386756,0.004553473,0.00771815,42.74897182,0.91902933,2.445241407,1814.82111,1716.27889
8/22/2022,1734,1734,1740.5,1726.5,1740.5,347,1764.342861,1748.929997,1816.215557,-0.007782087,0.004771786,0.007771422,38.83458072,-1.848858434,1.586421438,1813.109105,1719.490895
8/23/2022,1746.800049,1746.800049,1748.900024,1731.900024,1738,509,1756.942871,1749.71333,1813.613336,0.007381804,0.005585939,0.007844032,44.0292494,-2.97527534,0.674082083,1810.01942,1725.49059
8/24/2022,1747.800049,1747.800049,1751.800049,1743.599976,1745,187,1752.142875,1750.166667,1811.134447,0.000572475,0.00525351,0.007766178,44.42634395,-3.744117357,-0.209557805,1806.395136,1731.984881
8/25/2022,1757.699951,1757.699951,1761.800049,1755,1761.599976,172,1749.928589,1751.939998,1808.632224,0.005664208,0.006013476,0.007089003,48.33430864,-3.514082654,-0.870462775,1806.148419,1732.971589
8/26/2022,1736.099976,1736.099976,1755,1736.099976,1754,202,1746.471436,1753.06333,1806.192224,-0.012288773,0.007059929,0.007487892,41.48049048,-5.016884485,-1.699747117,1807.546498,1728.893505
8/29/2022,1736.599976,1736.599976,1741.199951,1732.099976,1732.400024,950,1743.799997,1753.976664,1803.795557,0.000288002,0.00709342,0.007461865,41.68662308,-6.097234815,-2.579244657,1808.264364,1724.935636
8/30/2022,1723.199951,1723.199951,1739,1720.699951,1736.400024,385,1740.314279,1754.416663,1801.332222,-0.007716241,0.007422664,0.007613307,37.8396963,-7.943126794,-3.652021084,1809.873785,1718.536213
8/31/2022,1712.800049,1712.800049,1720.900024,1708.5,1718.300049,2133,1737.285714,1754.859998,1798.907779,-0.006035227,0.00722185,0.007610271,35.13009795,-10.12844034,-4.947304934,1812.79774,1711.092263
9/1/2022,1696.599976,1696.599976,1707.900024,1693.900024,1707.900024,683,1730.114275,1754.323332,1796.723334,-0.00945824,0.00644211,0.007676043,31.36268742,-13.01747029,-6.561338005,1814.046612,1700.653388
9/2/2022,1709.800049,1709.800049,1715.699951,1703.099976,1703.400024,182,1724.685704,1753.746667,1794.594446,0.00778031,0.007761619,0.007652354,37.26618428,-14.07961076,-8.064992555,1814.015805,1694.374197
9/6/2022,1700.400024,1700.400024,1717.400024,1699.699951,1709.699951,697,1716.5,1753.126668,1792.533335,-0.005497733,0.006737772,0.007669709,34.9601803,-15.50118019,-9.552230082,1812.084654,1687.665346
9/7/2022,1715.300049,1715.300049,1715.300049,1694.699951,1694.800049,651,1713.528582,1753.046672,1790.606669,0.008762658,0.007448691,0.007846509,41.17398032,-15.24968785,-10.69172163,1806.41964,1685.460365
9/8/2022,1708,1708,1718.199951,1705.300049,1718.199951,1193,1709.442871,1752.676672,1788.370002,-0.004255844,0.0074449,0.007882505,39.19807491,-15.46120415,-11.64561814,1799.660909,1683.459099
9/9/2022,1716.199951,1716.199951,1720,1712.800049,1719.199951,635,1708.442871,1751.540002,1786.752223,0.004800908,0.007443221,0.007155029,42.53405925,-14.79659883,-12.27581428,1792.536886,1683.233122
9/12/2022,1728.099976,1728.099976,1728.099976,1727.400024,1727.400024,68,1710.628575,1750.380001,1785.188889,0.006933938,0.007466586,0.007145193,47.07252554,-13.15798476,-12.45224837,1781.46641,1687.253598
9/13/2022,1705,1705,1720.5,1697.300049,1720.5,432,1711.828578,1748.246667,1783.388889,-0.013367268,0.008482016,0.007465558,40.40213501,-13.56695486,-12.67518967,1774.019804,1687.060201
9/14/2022,1696.5,1696.5,1701.800049,1696.5,1698.699951,532,1709.928571,1745.760002,1781.416667,-0.004985337,0.008077921,0.00748252,38.25404155,-14.41082654,-13.02231704,1767.929202,1685.480808
9/15/2022,1665.400024,1665.400024,1686,1662.300049,1685.5,1125,1704.928571,1742.673336,1779.01889,-0.018331845,0.010375592,0.00803067,31.62809789,-17.38866335,-13.89558631,1768.169407,1675.7506
9/16/2022,1671.699951,1671.699951,1674.900024,1651.699951,1660.400024,464,1698.699986,1738.780001,1776.958889,0.003782831,0.009581356,0.007262057,34.11753074,-19.02100672,-14.92067039,1766.239488,1669.32051
9/19/2022,1666.199951,1666.199951,1669.400024,1658.5,1661.800049,580,1692.728551,1735.223332,1775.028889,-0.003290064,0.009577825,0.007161441,32.98827016,-20.52189104,-16.04091452,1765.05507,1662.364925
9/20/2022,1659.699951,1659.699951,1659.699951,1659.699951,1659.699951,2830,1684.657122,1730.986662,1772.885555,-0.003901092,0.008859587,0.006919492,31.65477583,-21.98244838,-17.22922129,1765.512485,1654.477505
9/21/2022,1664.599976,1664.599976,1680.099976,1664.599976,1665.5,2337,1675.585693,1726.673328,1771.116665,0.002952356,0.008078826,0.00688752,33.82640627,-22.48536232,-18.2804495,1762.061876,1649.708107
9/22/2022,1670.800049,1670.800049,1670.800049,1668.300049,1668.300049,973,1670.699986,1722.51333,1769.598888,0.003724663,0.00781486,0.006954286,36.57264089,-22.12854702,-19.050069,1756.728397,1647.341586
9/23/2022,1645.300049,1645.300049,1667,1645.300049,1667,1224,1663.385707,1717.7,1767.729999,-0.015262149,0.009133795,0.007341359,30.89388185,-23.63100174,-19.96625555,1750.1652,1642.664793
9/26/2022,1623.300049,1623.300049,1623.300049,1623.300049,1623.300049,1205,1657.371425,1711.856669,1765.564445,-0.013371421,0.007987067,0.007437187,26.99886131,-26.29382522,-21.23176948,1750.071085,1631.478915
9/27/2022,1626.699951,1626.699951,1636.599976,1626.699951,1632.199951,888,1650.942854,1706.7,1763.462222,0.002094439,0.007748044,0.007407781,28.49915706,-27.80922091,-22.54725977,1746.894788,1623.665209
9/28/2022,1660.400024,1660.400024,1660.400024,1620.400024,1620.400024,18311,1650.114293,1702.940002,1761.453334,0.020716834,0.012122873,0.00856975,41.36293543,-25.99125762,-23.23605934,1742.082992,1622.197012
9/29/2022,1658.5,1658.5,1662.599976,1640,1657,6028,1649.942871,1699.546667,1759.416667,-0.001144317,0.012035981,0.008516329,40.91598087,-24.42229963,-23.4733074,1738.479546,1620.370454
9/30/2022,1662.400024,1662.400024,1672.699951,1658,1661.699951,548,1649.628592,1696.45,1757.356666,0.002351537,0.012013194,0.008550269,42.29434271,-22.60362918,-23.29937175,1736.661733,1618.768272
10/3/2022,1692.900024,1692.900024,1700,1661.900024,1667.199951,410,1652.785732,1694.626668,1755.443334,0.018346968,0.013915307,0.009286581,51.77033419,-18.48810527,-22.33711846,1734.420742,1619.31926
10/4/2022,1721.099976,1721.099976,1728,1696,1701.199951,291,1663.614293,1694.196667,1754.053334,0.016657777,0.012487152,0.009733938,58.5480645,-12.80343254,-20.43038127,1737.807659,1618.002339
10/5/2022,1711.400024,1711.400024,1726.599976,1703,1724.099976,418,1676.200003,1693.016667,1752.542223,-0.005635902,0.01063874,0.009674125,55.65105887,-8.977506334,-18.13980628,1737.148049,1618.271946
10/6/2022,1711.699951,1711.699951,1723.300049,1709.099976,1721,133,1688.342861,1691.81333,1750.991111,0.000175252,0.010828119,0.009672684,55.72401057,-5.853752257,-15.68259548,1737.7307,1618.05929
10/7/2022,1700.5,1700.5,1710.099976,1693.699951,1710.099976,179,1694.071429,1689.906665,1749.411111,-0.006543174,0.01009802,0.009654639,52.26651743,-4.233100555,-13.39269649,1735.304413,1618.915582
10/10/2022,1667.300049,1667.300049,1693.400024,1667,1693.400024,195,1695.328578,1687.613334,1747.455556,-0.019523641,0.013357574,0.010028005,43.62549176,-5.563547884,-11.82686677,1727.444856,1620.695146
10/11/2022,1678.699951,1678.699951,1678.699951,1661,1661.800049,167,1697.657139,1685.683333,1745.368888,0.006837343,0.013548819,0.010134457,46.87338853,-5.633124973,-10.58811841,1724.280842,1621.229155
10/12/2022,1670.300049,1670.300049,1672.699951,1668,1668,149,1694.428571,1683.920003,1743.423333,-0.005003814,0.011407391,0.01008519,44.82416448,-6.293519461,-9.729198622,1721.808565,1621.081438
10/13/2022,1670,1670,1675.300049,1641.5,1675.199951,729,1687.128575,1682.493335,1741.543334,-0.000179638,0.008166082,0.010040738,44.74890731,-6.76313705,-9.135986308,1721.968003,1621.381997
10/14/2022,1641.699951,1641.699951,1667,1640,1665.300049,82,1677.171422,1680.663334,1739.256666,-0.016946137,0.009493039,0.010351783,38.22942122,-9.311552024,-9.171099451,1722.137359,1618.212641
10/17/2022,1657,1657,1657,1646.800049,1650.199951,238,1669.357143,1678.903333,1737.091111,0.009319638,0.010978663,0.01040073,43.05938011,-9.981542173,-9.333187995,1721.972024,1617.457981
10/18/2022,1649,1649,1655.199951,1649,1651.400024,597,1662,1677.189998,1734.87111,-0.004828002,0.010946562,0.010391442,41.2434521,-11.0308901,-9.672728416,1722.051674,1616.308335
10/19/2022,1627.5,1627.5,1637.5,1627.5,1637.5,84,1656.314279,1674.26333,1732.159999,-0.013038205,0.009643367,0.010449445,36.7569905,-13.44242036,-10.4266668,1723.225798,1611.424214
10/20/2022,1630.800049,1630.800049,1641.400024,1622.800049,1622.800049,477,1649.471436,1671.689998,1729.968888,0.00202768,0.008937427,0.010459358,37.87408101,-14.91535418,-11.32440428,1723.405105,1607.244907
10/21/2022,1651,1651,1653.900024,1634.099976,1634.099976,224,1646.714286,1669.516667,1728.207777,0.012386528,0.010853532,0.010705422,44.35339657,-14.2879945,-11.91712232,1723.349196,1607.870811
10/24/2022,1648.699951,1648.699951,1662.699951,1648.699951,1662.699951,29,1643.671422,1666.869999,1726.356665,-0.001393125,0.010836588,0.010593689,43.79333503,-13.81712691,-12.29712324,1721.893873,1611.866125
10/25/2022,1652.800049,1652.800049,1652.800049,1637.300049,1648.199951,880,1645.25715,1665.130001,1724.213333,0.002486867,0.008552777,0.0103751,45.12359446,-12.9636801,-12.43043461,1720.49634,1615.873667
10/26/2022,1664,1664,1667,1649.800049,1649.800049,89,1646.25715,1664.046667,1722.306666,0.00677635,0.008186347,0.010440698,48.69558178,-11.25384755,-12.1951172,1720.592658,1616.137347
10/27/2022,1660.699951,1660.699951,1660.699951,1660.699951,1660.699951,2298,1647.928571,1663.889998,1720.374444,-0.001983202,0.007936981,0.009895238,47.7101558,-10.04923794,-11.76594135,1720.628299,1616.321701
10/28/2022,1639.599976,1639.599976,1661,1638.699951,1661,626,1649.657139,1662.819999,1718.21111,-0.012705471,0.007839026,0.010130301,41.87519952,-10.67412319,-11.54757772,1720.946008,1613.723987
10/31/2022,1635.900024,1635.900024,1641.800049,1633.400024,1641.800049,522,1650.385707,1661.810002,1716.102222,-0.002256618,0.007919999,0.01012258,40.92990693,-11.33721601,-11.50550538,1718.416138,1610.553857
11/1/2022,1645,1645,1653.699951,1630.800049,1630.800049,985,1649.528564,1661.320003,1714.085555,0.005562672,0.0065023,0.01016232,44.26252519,-11.00161017,-11.40472633,1708.487296,1612.872701
11/2/2022,1645.699951,1645.699951,1664.699951,1634,1650.800049,612,1649.099993,1660.690002,1712.138888,0.000425502,0.00649708,0.010145349,44.52179534,-10.55746008,-11.23527308,1699.499019,1615.290971
11/3/2022,1627.300049,1627.300049,1629.199951,1615.099976,1629.199951,1427,1645.457136,1659.240002,1710.025555,-0.011180594,0.007514355,0.010303632,39.34114082,-11.55696478,-11.29961142,1689.131236,1617.218764
11/4/2022,1672.5,1672.5,1674.5,1629,1630.199951,159,1646.671422,1660.146667,1708.456666,0.02777604,0.013500317,0.011183201,53.61890215,-8.602655094,-10.76022016,1681.970545,1621.579455
11/7/2022,1676.5,1676.5,1677.900024,1672.900024,1676.900024,42,1648.928571,1661.919999,1707.038889,0.002391629,0.013450876,0.010869704,54.63650679,-5.870900726,-9.78235627,1683.619456,1620.850539
11/8/2022,1712.099976,1712.099976,1712.099976,1703.199951,1703.199951,23,1659.285714,1664.766667,1706.074444,0.021234701,0.013622152,0.011473101,62.51840032,-0.823848388,-7.990654693,1693.281553,1614.528445
11/9/2022,1710.099976,1710.099976,1720.199951,1706,1707.400024,497,1669.885707,1666.423332,1705.499999,-0.001168156,0.013514265,0.010908762,61.86803796,2.980239323,-5.79647589,1701.856808,1609.933183
11/10/2022,1750.300049,1750.300049,1750.300049,1708.199951,1708.199951,325,1684.928571,1669.483333,1705.67111,0.02350744,0.014947317,0.011642292,68.87643119,9.133530531,-2.810474606,1721.478495,1598.341501
11/11/2022,1766,1766,1766,1757.599976,1763.800049,257,1702.114293,1672.936666,1705.983332,0.008969863,0.014471904,0.011714358,71.1096833,15.10281712,0.772183739,1742.419635,1589.830365
11/14/2022,1773.599976,1773.599976,1773.599976,1761.599976,1762,358,1723.014282,1675.626664,1706.349999,0.004303497,0.011542853,0.011315851,72.15140158,20.21376259,4.660499509,1761.277094,1582.632903
11/15/2022,1773.800049,1773.800049,1773.800049,1769.900024,1770.800049,57,1737.485718,1677.383333,1706.836666,0.000112806,0.010052815,0.010954854,72.17984089,24.00366859,8.529133325,1777.148438,1579.241564
11/16/2022,1773,1773,1778.900024,1773,1776.599976,303,1751.271432,1679.436666,1707.388888,-0.000451037,0.010391412,0.010886199,71.86380376,26.63560052,12.15042676,1789.698985,1581.241017
